CIN,CompanyName,CompanyROCcode,CompanyCategory,CompanySubCategory,CompanyClass,AuthorizedCapital,PaidupCapital,CompanyRegistrationdate_date,Registered_Office_Address,Listingstatus,CompanyStatus,CompanyStateCode,CompanyIndian/Foreign Company,nic_code,CompanyIndustrialClassification
U56102DL2024PTC432889,PAWNIL FOODS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2024-06-19,"PLOT NO 478, KH NO 23/21,GROUND FLOOR, BAPROLA,New Delhi,West Delhi,Delhi,110041-India",Unlisted,Active,delhi,Indian,56102,"Transport, storage and Communications"
U56102DL2025PTC446668,KEVALI HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000.00,500000.00,2025-04-18,"44, Backary Portion,2nd Floor, Regal Building,New Delhi,Central Delhi,Delhi,110001-India",Unlisted,Active,delhi,Indian,56102,"Transport, storage and Communications"
U56103DL2024PTC434753,SHYANK FOODS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,600000.00,600000.00,2024-07-29,"NO. 73A, VIJAY VIHAR,,UTTAM NAGAR,,New Delhi,West Delhi,Delhi,110059-India",Unlisted,Active,delhi,Indian,56103,"Transport, storage and Communications"
U56210DL2024PTC426690,CLAYTON AND THE COCKTAIL FACTORY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-02-13,"F No-59, Ward-9,,Kishangarh, Mehrauli,New Delhi,New Delhi,Delhi,110070-India",Unlisted,Active,delhi,Indian,56210,"Transport, storage and Communications"
U56210DL2024PTC440151,KESTONE UTSAV PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000000.00,2500000.00,2024-12-20,"A-45, Mezzanine Floor, Mohan Cooperative,Industrial Estate, New Delhi-110044,New Delhi,South Delhi,Delhi,110044-India",Unlisted,Active,delhi,Indian,56210,"Transport, storage and Communications"
U56210DL2025OPC446226,HAMASTER EVENT AND TOUR (OPC) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,One Person Company,500000.00,100000.00,2025-04-10,"J3, THIRD FLOOR,J-BLOCK,ARYA SAMAJ ROAD,,New Delhi,West Delhi,Delhi,110059-India",Unlisted,Active,delhi,Indian,56210,"Transport, storage and Communications"
U56210DL2025PTC444001,GUCHCHI (INDIA) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-03-04,"House No 177, 2nd Floor,,Maharana Pratap Enclave,,Delhi,North West Delhi,Delhi,110034-India",Unlisted,Active,delhi,Indian,56210,"Transport, storage and Communications"
U56290DL2024PTC428718,UMERU ENTERPRISES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,10000.00,2024-03-22,"D-2/46 S/F GALI NO-2,SANGAM VIHAR,New Delhi,South Delhi,Delhi,110062-India",Unlisted,Active,delhi,Indian,56290,"Transport, storage and Communications"
U56290DL2024PTC429948,DELIFRO FOOD PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-04-18,"SHOP NO. 25, CSC NO. 10,POCKET F-24, SECTOR-3,North West Delhi,North West Delhi,Delhi,110085-India",Unlisted,Active,delhi,Indian,56290,"Transport, storage and Communications"
U56290DL2024PTC435599,ARIHANT RADIANTREACH ADVERTISING PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,200000.00,2024-08-16,"SHOP NO.250, 2ND FLOOR, VARDHMAN PREMIUM MALL, DEEPALI,Delhi,North West Delhi,Delhi,110034-India",Unlisted,Active,delhi,Indian,56290,"Transport, storage and Communications"
U56290DL2025PTC444430,PREMPARAS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,50000.00,2025-03-11,"HNO-D-1B/618 FOURTH FLOOR,SANGAM VIHAR,New Delhi,South Delhi,Delhi,110062-India",Unlisted,Active,delhi,Indian,56290,"Transport, storage and Communications"
U56290DL2025PTC444530,RODEEK INDUSTRIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-03-12,"Plot No.298, KH No.25/6,,Kakrola Housing Complex,,New Delhi,West Delhi,Delhi,110059-India",Unlisted,Active,delhi,Indian,56290,"Transport, storage and Communications"
U56290DL2025PTC445605,HIMACHAL GLOBAL MIDDAS FOOD AND HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2025-04-03,"House No 301 F 3rd floor,amrit aptts GHS Pitampura,Delhi,North West Delhi,Delhi,110034-India",Unlisted,Active,delhi,Indian,56290,"Transport, storage and Communications"
U56290DL2025PTC446393,GRANNY'S SECRETS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-04-15,"A-2/23,UPPER GROUND FLOOR,JANAKPURI,New Delhi,West Delhi,Delhi,110058-India",Unlisted,Active,delhi,Indian,56290,"Transport, storage and Communications"
U56291DL2024PTC428499,ANENN ENTERPRISES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,10000.00,2024-03-18,"FL NO 13-D FLR 3RD BLK-YP,PITAMPURA,Delhi,North West Delhi,Delhi,110034-India",Unlisted,Active,delhi,Indian,56291,"Transport, storage and Communications"
U56301DL2023PTC413535,BLESSWORLD LOUNGE & BAR PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-05-02,"G-22 AND G-23 CROSS RIVER MALL,CBD GROUND,New Delhi,New Delhi,Delhi,110092-India",Unlisted,Active,delhi,Indian,56301,"Transport, storage and Communications"
U56301DL2023PTC414093,PEEPAL HOSPITALITY AND RESTAURANT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-05-12,"G-58, Malviya Nagar, Extn,DDA Saket,New Delhi,South Delhi,Delhi,110017-India",Unlisted,Active,delhi,Indian,56301,"Transport, storage and Communications"
U56301DL2023PTC414361,LUTHRA FOODS AND BEVERAGES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2023-05-18,"581, B/2 NO.374,CHARA,MANDI  ,DHARAMPURA,,New Delhi,South West Delhi,Delhi,110043-India",Unlisted,Active,delhi,Indian,56301,"Transport, storage and Communications"
U56301DL2023PTC415460,AMPRE FOOD AND HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2023-06-07,"HOUSE NO.8/12,New Delhi,Central Delhi,Delhi,110008-India",Unlisted,Active,delhi,Indian,56301,"Transport, storage and Communications"
U56301DL2023PTC419194,AASHNA HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-08-28,"9-A, FIRST FLOOR,HAUZ KHAS VILLAGE,New Delhi,South West Delhi,Delhi,110016-India",Unlisted,Active,delhi,Indian,56301,"Transport, storage and Communications"
U56301DL2024PTC427449,STEAMING FOODWORKS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-02-27,"F N 1 UPPER G/F, LBS MARG,RZ F-905/20, PALAM COLONY,New Delhi,South West Delhi,Delhi,110077-India",Unlisted,Active,delhi,Indian,56301,"Transport, storage and Communications"
U56301DL2024PTC438141,MANISH MEHROTRA CULINARY ARTS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,26500000.00,24095540.00,2024-10-24,"Unit 3A, 3rd Floor, Aria Commercial Towers,(JW Marriott Hotel), Asset Area 4, Aerocity,New Delhi,South West Delhi,Delhi,110037-India",Unlisted,Active,delhi,Indian,56301,"Transport, storage and Communications"
U56301DL2024PTC438376,THIRTY SECOND HOSPITALITY NEXUS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2024-11-04,"5 GF Pratap Bhavan Bhadur,Zaffer Marg Daryaganj,New Delhi,Central Delhi,Delhi,110008-India",Unlisted,Active,delhi,Indian,56301,"Transport, storage and Communications"
U56301DL2024PTC438913,STIRRED STORIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-11-19,"Plot No-11 ,Third Floor,Village-Hauz Khas,New Delhi,South West Delhi,Delhi,110016-India",Unlisted,Active,delhi,Indian,56301,"Transport, storage and Communications"
U56301DL2024PTC440043,ELEV HOSPITALITY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-12-18,"B-3/17, G/F,GANGA RAM HOSPITAL MARG,New Delhi,Central Delhi,Delhi,110060-India",Unlisted,Active,delhi,Indian,56301,"Transport, storage and Communications"
U56301DL2025PTC440863,TRES BON EATS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-01-08,"B/11/I, OKHLA INDUSTRIAL,AREA PHASE-II *Pin,New Delhi,South Delhi,Delhi,110020-India",Unlisted,Active,delhi,Indian,56301,"Transport, storage and Communications"
U56304DL2023PTC411986,TELESQUARE INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,100000.00,2023-04-05,"PROP. NO. AA-88,GROUND FLOOR, SHALIMAR BAGH,Delhi,North West Delhi,Delhi,110088-India",Unlisted,Active,delhi,Indian,56304,"Transport, storage and Communications"
U57909DL1988PTC033308,SWIFT OCTOFORMA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5000000.00,4000200.00,1988-09-26,"2952-53/2,   SANGTRASHAN PAHARGANJ,NEW DELHI,Central Delhi,Delhi,110055-India",Unlisted,Active,delhi,Indian,57909,Others
U57909DL1997PTC088280,ATTUNE EXIM PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5000000.00,127000.00,1997-07-02,"NO 4 MAIN RDCHHATTARPUR   IST FLOOR,ND,NEW DELHI,Delhi,110074-India",Unlisted,Strike Off,delhi,Indian,57909,Others
U57909DL1998PTC093211,ANILESH ENTERPRISES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,15000000.00,14111000.00,1998-04-07,"C-10, Ashoka Tower (Basement)   C Block Community Centre Janak Puri,NEW DELHI,South West Delhi,Delhi,110058-India",Unlisted,Active,delhi,Indian,57909,Others
U58110DL2024PTC426612,ROSEWOOD BOOK PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-02-12,"318-B, POCKET 2 MAYUR VIHAR,PHASE-I,East Delhi,East Delhi,Delhi,110091-India",Unlisted,Active,delhi,Indian,58110,Business Services
U58111DL2023PTC421191,AYRS GRAPHICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-10-12,"HOUSE NO. 8, BLOCK A, PH 2,,LANDMARK NEAR LOHA MANDI NARAINA INDUSTRIAL AREA,New Delhi,South West Delhi,Delhi,110028-India",Unlisted,Active,delhi,Indian,58111,Business Services
U58111DL2023PTC422255,BLUONE INK PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000.00,100000.00,2023-11-03,"503, Somdutt, Chamber - 2,Bhikaji Cama Place,New Delhi,New Delhi,Delhi,110066-India",Unlisted,Active,delhi,Indian,58111,Business Services
U58111DL2024PTC434567,ADITYARANJAN PUBLICATIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-07-24,"THIRD FLOOR PROPERTY NO 2,KHASRA NO 23/8/2, JHARODA,Delhi,North Delhi,Delhi,110084-India",Unlisted,Active,delhi,Indian,58111,Business Services
U58199DL2024PTC425093,VILLAGESQUARE OUTREACH PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2024-01-10,"SHOP NO 24 GROUND FLOOR,DDA SHOP NEETI BAGH NEW DELHI,New Delhi,South Delhi,Delhi,110049-India",Unlisted,Active,delhi,Indian,58199,Business Services
U58200DL2024PTC428385,KRAPTON IT CONSULTANCY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,100000.00,2024-03-15,"P-217-A, MOHAN GARDEN,New Delhi,West Delhi,Delhi,110059-India",Unlisted,Active,delhi,Indian,58200,Business Services
U58200DL2024PTC439325,OBSIDIAN AI TECHNOLOGIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,200000.00,2024-11-27,"195, 2nd Floor,Sant Nagar,East of Kailash,New Delhi,South Delhi,Delhi,110065-India",Unlisted,Active,delhi,Indian,58200,Business Services
U58200DL2025PTC441333,IRONCREST CYBER & INNOVATION LABS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2025-01-20,"C-1/135 S/F 2ND FLOOR,LAJPAT NAGAR PART-1,New Delhi,South Delhi,Delhi,110024-India",Unlisted,Active,delhi,Indian,58200,Business Services
U58201DL2023PTC413798,MORII AI PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-05-08,"A-1/150, SECOND FLOOR,,BLOCK-A1, NEAR BHATNAGAR,,New Delhi,West Delhi,Delhi,110063-India",Unlisted,Active,delhi,Indian,58201,Business Services
U58201DL2024PTC435026,OJMEE TECHNOLOGY PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-08-05,"V-156,OLD NANGAL,New Delhi,New Delhi,Delhi,110010-India",Unlisted,Active,delhi,Indian,58201,Business Services
U58201DL2024PTC436388,CODENTIALS TECHNOLOGIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000.00,10000.00,2024-09-04,"Shop in Kh No. 821,,G/F Chhatarpur Extension,South West Delhi,South West Delhi,Delhi,110074-India",Unlisted,Active,delhi,Indian,58201,Business Services
U58201DL2024PTC440005,MILEX SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2024-12-18,"D-3, C-BLOCK COMMUNITY CENTRE,NARAINA VIHAR,New Delhi,South West Delhi,Delhi,110028-India",Unlisted,Active,delhi,Indian,58201,Business Services
U58201DL2025PTC446636,MOHIEZY INFOTECH SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-04-18,"10,T/F, Rec No.4,,KillaNo.21, New LayalPur,Shahdara,Shahdara,Delhi,110051-India",Unlisted,Active,delhi,Indian,58201,Business Services
U58203DL2024PTC427654,TIJORA SOFTWARE PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000.00,10000.00,2024-03-01,"KHASRA NO 93/18/1 & 13/3 GALI NO.-26B,LANDMARK J 93 SAWTANTAR NAGAR NARELA  NEW DELHI,Delhi,North West Delhi,Delhi,110040-India",Unlisted,Active,delhi,Indian,58203,Business Services
U58203DL2024PTC430320,SKILL MASTER GAMES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-04-25,"1 B1/A-5 F/F MOHAN,CO-OPERATIVE IND. ESTATE,New Delhi,South Delhi,Delhi,110044-India",Unlisted,Active,delhi,Indian,58203,Business Services
U58203DL2024PTC435774,ADDIMIND INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-08-22,"PROPERTY NO 55, 3RD FLOOR,SAIDULAJAB (NEAR WESTEND MARG LANE 2),New Delhi,South West Delhi,Delhi,110030-India",Unlisted,Active,delhi,Indian,58203,Business Services
U58203DL2024PTC440596,HIPLUS ENTERPRISES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,100000.00,2024-12-31,"306-IV-27, T/F,,AGARWAL CHAMBER SHAKARPUR,New Delhi,New Delhi,Delhi,110092-India",Unlisted,Active,delhi,Indian,58203,Business Services
U59110DL2024PTC428999,DEPIONEER FILMS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-03-29,"S-16 F/F S Block , Market,Green Park Extension , Ne,New Delhi,South West Delhi,Delhi,110016-India",Unlisted,Active,delhi,Indian,59110,Business Services
U59110DL2024PTC438721,SHORGULL MEDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,10000.00,10000.00,2024-11-14,"D-173,Lower Ground Floor,New Delhi,South Delhi,Delhi,110017-India",Unlisted,Active,delhi,Indian,59110,Business Services
U59111DL2023PTC418208,COASTER FILM PRODUCTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-08-07,"A 79, Gali no 3, Rama Garden,Karawal Nagar,Delhi North East,North West Delhi,Delhi,110094-India",Unlisted,Active,delhi,Indian,59111,Business Services
U59111DL2023PTC424083,ALP PRODUCTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,10000.00,2023-12-20,"H.O-180-A-2-W NO. 2-G, GARHWAL COLONY MEHRAULI,New Delhi,South West Delhi,Delhi,110030-India",Unlisted,Active,delhi,Indian,59111,Business Services
U59111DL2024PTC430072,TISHYA FILMSS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-04-22,"T/F R-4008 H NO-1216,Block - E, Gali N0 47 - C,New Delhi,South Delhi,Delhi,110044-India",Unlisted,Active,delhi,Indian,59111,Business Services
U59112DL2023PTC412510,HIMANSH PRODUCTION PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-04-17,"C/o, Ram Prakash F-194 Gali No-8,,Bhagirathi Vihar, Johri Pur,Delhi North East,North West Delhi,Delhi,110094-India",Unlisted,Active,delhi,Indian,59112,Business Services
U59112DL2024PTC429384,MB SHOWS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-04-04,"M10, Ground Floor,Lajpat Nagar II,New Delhi,South Delhi,Delhi,110024-India",Unlisted,Active,delhi,Indian,59112,Business Services
U59112DL2024PTC434800,BASS WAV PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-07-30,"B-141,SAFDARJUNG ENCLAVE,New Delhi,New Delhi,Delhi,110029-India",Unlisted,Active,delhi,Indian,59112,Business Services
U59112DL2025PTC441505,PRADO ENTERTAINMENT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-01-21,"PLOT NO11 FLAT NO 2 UG FL,KH 600 BLK A1 CHATTARPUR,South West Delhi,South West Delhi,Delhi,110074-India",Unlisted,Active,delhi,Indian,59112,Business Services
U59112DL2025PTC443210,AAR MEDIA & ENTERTAINMENT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2025-02-24,"D-52,Basement,New Delhi,South Delhi,Delhi,110024-India",Unlisted,Active,delhi,Indian,59112,Business Services
U59123DL2023PTC410408,MYOHOVERSE MEDIA LAB PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2023-02-09,"52/70 GF,,CHITTRANJAN PARK,,New Delhi,South Delhi,Delhi,110019-India",Unlisted,Active,delhi,Indian,59123,Business Services
U59200DL2024PTC436532,NAVTI TECHNOLOGIES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2024-09-07,"FLAT NO-801 BLOCK -D-2-C,PKT-2 SEC-18-B, 8TH FLOOR,New Delhi,South West Delhi,Delhi,110078-India",Unlisted,Active,delhi,Indian,59200,Business Services
U59200DL2024PTC436760,BLUESTRINGS STUDIOS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,100000.00,2024-09-18,"H.N.393 & 394,THIRD FLOOR,KH NO-46/23 & 46/16,New Delhi,South West Delhi,Delhi,110043-India",Unlisted,Active,delhi,Indian,59200,Business Services
U59201DL2023PTC420561,SURGENIE AUDIO SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,20000.00,2023-09-26,"H No - 956, Gali No -15,,S B S Colony,,Delhi North East,North West Delhi,Delhi,110094-India",Unlisted,Active,delhi,Indian,59201,Business Services
U60100DL2004PTC127221,HI TECH TRANSPORT SERVICES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2004-06-28,"42 A/13, NEAR LUXMI NARAYAN  MANDIR ,   DILSHAD GARDEN,DELHI,Delhi,110095-India",Unlisted,Active,delhi,Indian,60100,"Transport, storage and Communications"
U60100DL2017PTC322346,VSPK TRANS LOGISTICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2017-08-18,"WZ-160A, GROUND FLOOR   DASHGHARA,NEW DELHI,South West Delhi,Delhi,110012-India",Unlisted,Active,delhi,Indian,60100,"Transport, storage and Communications"
U60100DL2020PTC365272,SHIPAXIS COURIER CART PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2020-06-27,"B-1/630, 2ND FLOOR, JANAK PURI EAST,DELH,West Delhi,Delhi,110058-India",Unlisted,Active,delhi,Indian,60100,"Transport, storage and Communications"
U60100DL2021PTC390292,SWASTIK FLEET PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2021-11-23,"9/1, DSIIDC SHED, SCHEME-2,,OKHLA PHASE-2,New Delhi,New Delhi,Delhi,110020-India",Unlisted,Active,delhi,Indian,60100,"Transport, storage and Communications"
U60109DL1993PTC051833,DELHI HARYANA MADRAS TRANSPORT CO. PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,5000.00,1993-01-22,"B-3/22, RANA PRATAP BAGHNEW DELHI,NA,Delhi,000000-India",Unlisted,Strike Off,delhi,Indian,60109,"Transport, storage and Communications"
U60200DL1997PTC085990,SANDEEP CARGO MOVERS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,300.00,1997-03-20,"14/132, IST FLOOR,   SUBHASH NAGAR,NEW DELHI,Delhi,110027-India",Unlisted,Strike Off,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2004PTC123936,AVISHKAR PARIVAHAN PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1500000.00,1200000.00,2004-01-08,"PLOT NO 03, 1st FLOOR, GALI NO 01, LAKHPAT COLONY   PART 1, MEETHAPUR EXTENSION, BADARPUR,DELHI,South Delhi,Delhi,110044-India",Unlisted,Converted to LLP,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2008PTC180522,TRANSLOG LINES PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2008-07-07,"41, MOHAN PARK, WEST GURU ANGAD NAGAR,   LAXMI NAGAR,DELHI,Delhi,110092-India",Unlisted,Active,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2009PLC194356,SHREE TRINITY TRANSPORT INDIA LIMITED,ROC Delhi,Company limited by shares,Non-government company,Public,500000.00,500000.00,2009-09-16,"A/1-12,Sector 7,   Opp. M 2 K Mall, Rohini,,Delhi,New Delhi,Delhi,110085-India",Unlisted,Strike Off,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2009PTC189488,TRI SPEED CARGO PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,200000.00,100000.00,2009-04-17,"B-162   Phase 1 Okhla Industrial Area,new delhi,New Delhi,Delhi,110020-India",Unlisted,Active,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2009PTC195924,INNOVATIVE WHEELS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2009-11-11,"45E, FIRST FLOOR, AMAR PLAZA,   HASANPUR MAIN ROAD, PATPARGANJ,DELHI,East Delhi,Delhi,110092-India",Unlisted,Under process of striking off,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2010PTC198444,S I LOGISTICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,5000000.00,2000000.00,2010-01-29,"PLOT No 116, Basement, Sector 12A,Dwarka,New Delhi,South West Delhi,Delhi,110075-India",Unlisted,Active,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2010PTC200536,MRS LOGISTICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2010-03-22,"10, QUTAB ROAD,   RAM NAGAR,NEW DELHI,Delhi,110055-India",Unlisted,Active,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2010PTC207703,T. C. N. FREIGHT PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,100000.00,2010-08-31,"A-266, 1ST FLOOR,   SHASTRI NAGAR,NEW DELHI,Delhi,110015-India",Unlisted,Strike Off,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2010PTC211473,GATX INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,700000000.00,620000000.00,2010-12-16,"1106, Naurang House   Kasturba Gandhi Marg,New Delhi,Central Delhi,Delhi,110001-India",Unlisted,Active,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2011PTC214729,GAURAV GOODS CARRIER PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2011-02-23,"47B, GALI NO-10D, MOLARBAND EXTN, DELHI,DELHI,Delhi,110044-India",Unlisted,Active,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2011PTC215620,BIG STREET MOTORS (INDIA) PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,100000.00,2011-03-10,"26 Surya Kiran Appartments   Vikaspuri,New Delhi,Delhi,110018-India",Unlisted,Active,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2011PTC219243,TOTAL FREIGHT SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,3000000.00,2600000.00,2011-05-16,"CB-172, 1ST FLOOR,   RING ROAD NARAINA,NEW DELHI,New Delhi,Delhi,110028-India",Unlisted,Active,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2011PTC221373,AMAN SUPPLY CHAIN SOLUTIONS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,1000000.00,1000000.00,2011-06-23,"B 1 / E 19, MOHAN COOPERATIVE INDUSTRIAL ESTATE,   MATHURA ROAD,NEW DELHI,Delhi,110044-India",Unlisted,Active,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2011PTC222789,LAKSHYA EXPRESS LOGISTICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2011-07-25,"SHOP- 326,   VARDHMAN CITY MALL,SECTOR-7, DWARKA,NEW DELHI,Delhi,110075-India",Unlisted,Strike Off,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2012PTC233088,N.K. LOGISTICS PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,100000.00,100000.00,2012-03-19,"253 - B, POCKET - A   MAYUR VIHAR PHASE - II,DELHI,East Delhi,Delhi,110091-India",Unlisted,Active,delhi,Indian,60200,"Transport, storage and Communications"
U60200DL2012PTC235167,RITHAL ROADWAYS INDIA PRIVATE LIMITED,ROC Delhi,Company limited by shares,Non-government company,Private,500000.00,100000.00,2012-05-02,"74-A, J&K POCKET,   DILSHAD GARDEN,NEW DELHI,Delhi,110095-India",Unlisted,Strike Off,delhi,Indian,60200,"Transport, storage and Communications"
